# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1532548	1533522	-							SP_RS08045	975		old_locus_tag=SP_1632
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1532548	1533522	-	WP_000887954.1	WP_000887954.1		HAMP domain-containing histidine kinase			SP_RS08045	975	324	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1533515	1534192	-							SP_RS08050	678		old_locus_tag=SP_1633
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1533515	1534192	-	WP_000548959.1	WP_000548959.1		response regulator transcription factor			SP_RS08050	678	225	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1534348	1535421	+							SP_RS08055	1074		old_locus_tag=SP_1634
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1534348	1535421	+	WP_001273813.1	WP_001273813.1		DUF2974 domain-containing protein			SP_RS08055	1074	357	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1535512	1535814	-							SP_RS08060	303		old_locus_tag=SP_1635
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1535512	1535814	-	WP_000281606.1	WP_000281606.1		hypothetical protein			SP_RS08060	303	100	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1535882	1536319	-							SP_RS08065	438		old_locus_tag=SP_1636
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1535882	1536319	-	WP_001166786.1	WP_001166786.1		Rrf2 family transcriptional regulator			SP_RS08065	438	145	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1536395	1537237	-							SP_RS08070	843		old_locus_tag=SP_1637
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1536395	1537237	-	WP_000160943.1	WP_000160943.1		metallophosphoesterase family protein			SP_RS08070	843	280	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1537349	1537999	+							SP_RS08075	651		old_locus_tag=SP_1638
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1537349	1537999	+	WP_000188505.1	WP_000188505.1		metal-dependent transcriptional regulator			SP_RS08075	651	216	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1538071	1539345	-							SP_RS08080	1275		old_locus_tag=SP_1639
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1538071	1539345	-	WP_000436393.1	WP_000436393.1		ISL3 family transposase			SP_RS08080	1275	424	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1539616	1540263	+							SP_RS08090	648		old_locus_tag=SP_1640
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1539616	1540263	+	WP_000260177.1	WP_000260177.1		nicotinamide mononucleotide transporter			SP_RS08090	648	215	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1540394	1540807	+							SP_RS08095	414		old_locus_tag=SP_1641
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1540394	1540807	+	WP_000737926.1	WP_000737926.1		hypothetical protein			SP_RS08095	414	137	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1540826	1541011	+							SP_RS08100	186		old_locus_tag=SP_1642
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1540826	1541011	+	WP_000720032.1	WP_000720032.1		hypothetical protein			SP_RS08100	186	61	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1541278	1541721	-					dtd		SP_RS08105	444		old_locus_tag=SP_1644
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1541278	1541721	-	WP_000691405.1	WP_000691405.1		D-aminoacyl-tRNA deacylase	dtd		SP_RS08105	444	147	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1541751	1543973	-							SP_RS08110	2223		old_locus_tag=SP_1645
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1541751	1543973	-	WP_001123793.1	WP_001123793.1		RelA/SpoT family protein			SP_RS08110	2223	740	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1544932	1545561	+							SP_RS08125	630		old_locus_tag=SP_1646
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1544932	1545561	+	WP_000690854.1	WP_000690854.1		MBL fold metallo-hydrolase			SP_RS08125	630	209	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1545684	1547576	-					pepO		SP_RS08130	1893		old_locus_tag=SP_1647
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1545684	1547576	-	WP_000199265.1	WP_000199265.1		endopeptidase PepO	pepO		SP_RS08130	1893	630	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1547867	1548589	+							SP_RS08135	723		old_locus_tag=SP_1648
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1547867	1548589	+	WP_000619143.1	WP_000619143.1		metal ABC transporter ATP-binding protein			SP_RS08135	723	240	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1548586	1549434	+							SP_RS08140	849		old_locus_tag=SP_1649
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1548586	1549434	+	WP_000559784.1	WP_000559784.1		metal ABC transporter permease			SP_RS08140	849	282	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1549466	1550395	+					psaA		SP_RS08145	930		old_locus_tag=SP_1650
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1549466	1550395	+	WP_000733059.1	WP_000733059.1		metal ABC transporter substrate-binding lipoprotein/adhesin PsaA	psaA		SP_RS08145	930	309	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1550518	1551009	+					tpx		SP_RS08150	492		old_locus_tag=SP_1651
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1550518	1551009	+	WP_000256028.1	WP_000256028.1		thiol peroxidase	tpx		SP_RS08150	492	163	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1551105	1553813	-							SP_RS08155	2709		old_locus_tag=SP_1652
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1551105	1553813	-	WP_000595910.1	WP_000595910.1		ABC transporter permease			SP_RS08155	2709	902	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1553815	1554516	-							SP_RS08160	702		old_locus_tag=SP_1653
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1553815	1554516	-	WP_000323352.1	WP_000323352.1		ABC transporter ATP-binding protein			SP_RS08160	702	233	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1554766	1557177	-							SP_RS08165	2412		old_locus_tag=SP_1654
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1554766	1557177	-	WP_000620736.1	WP_000620736.1		glycoside hydrolase family 95 protein			SP_RS08165	2412	803	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1557230	1557922	-							SP_RS08170	693		old_locus_tag=SP_1655
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1557230	1557922	-	WP_000240129.1	WP_000240129.1		phosphoglycerate mutase			SP_RS08170	693	230	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1557973	1558161	-							SP_RS08175	189		old_locus_tag=SP_1656
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1557973	1558161	-	WP_000429645.1	WP_000429645.1		hypothetical protein			SP_RS08175	189	62	
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1558457	1558842	-							SP_RS08185	386		pseudo;old_locus_tag=SP_1658
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1558457	1558842	-				hypothetical protein			SP_RS08185	386		pseudo
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1559245	1562037	-					ileS		SP_RS08190	2793		old_locus_tag=SP_1659
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1559245	1562037	-	WP_000768087.1	WP_000768087.1		isoleucine--tRNA ligase	ileS		SP_RS08190	2793	930	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1562385	1563173	-					divIVA		SP_RS08205	789		old_locus_tag=SP_1661
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1562385	1563173	-	WP_001808386.1	WP_001808386.1		cell division protein DivIVA	divIVA		SP_RS08205	789	262	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1563182	1563967	-							SP_RS08210	786		old_locus_tag=SP_1662
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1563182	1563967	-	WP_001032415.1	WP_001032415.1		RNA-binding protein			SP_RS08210	786	261	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1563964	1564227	-							SP_RS08215	264		old_locus_tag=SP_1663
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1563964	1564227	-	WP_000576513.1	WP_000576513.1		YggT family protein			SP_RS08215	264	87	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1564227	1564766	-							SP_RS08220	540		old_locus_tag=SP_1664
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1564227	1564766	-	WP_000053388.1	WP_000053388.1		cell division protein SepF			SP_RS08220	540	179	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1564776	1565447	-							SP_RS08225	672		old_locus_tag=SP_1665
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1564776	1565447	-	WP_001101082.1	WP_001101082.1		YggS family pyridoxal phosphate-dependent enzyme			SP_RS08225	672	223	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1565452	1566711	-					ftsZ		SP_RS08230	1260		old_locus_tag=SP_1666
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1565452	1566711	-	WP_000144280.1	WP_000144280.1		cell division protein FtsZ	ftsZ		SP_RS08230	1260	419	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1566728	1568101	-					ftsA		SP_RS08235	1374		old_locus_tag=SP_1667
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1566728	1568101	-	WP_000090397.1	WP_000090397.1		cell division protein FtsA	ftsA		SP_RS08235	1374	457	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1568320	1569024	-							SP_RS08240	705		old_locus_tag=SP_1668
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1568320	1569024	-	WP_001055246.1	WP_001055246.1		YwaF family protein			SP_RS08240	705	234	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1569115	1569726	-							SP_RS08245	612		old_locus_tag=SP_1669
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1569115	1569726	-	WP_000857988.1	WP_000857988.1		NUDIX hydrolase N-terminal domain-containing protein			SP_RS08245	612	203	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1569713	1571086	-							SP_RS08250	1374		old_locus_tag=SP_1670
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1569713	1571086	-	WP_000778692.1	WP_000778692.1		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase			SP_RS08250	1374	457	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1571170	1572213	-							SP_RS08255	1044		old_locus_tag=SP_1671
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1571170	1572213	-	WP_000814631.1	WP_000814631.1		D-alanine--D-alanine ligase			SP_RS08255	1044	347	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1572389	1572985	-					recR		SP_RS08260	597		old_locus_tag=SP_1672
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1572389	1572985	-	WP_000966743.1	WP_000966743.1		recombination mediator RecR	recR		SP_RS08260	597	198	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1572996	1575053	-					pbp2b		SP_RS08265	2058		old_locus_tag=SP_1673
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1572996	1575053	-	WP_001829432.1	WP_001829432.1		penicillin-binding protein 2B	pbp2b		SP_RS08265	2058	685	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1575253	1576104	+							SP_RS08270	852		old_locus_tag=SP_1674
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1575253	1576104	+	WP_000360333.1	WP_000360333.1		MurR/RpiR family transcriptional regulator			SP_RS08270	852	283	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1576120	1577004	-							SP_RS08275	885		old_locus_tag=SP_1675
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1576120	1577004	-	WP_000222983.1	WP_000222983.1		ROK family protein			SP_RS08275	885	294	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1577022	1577939	-							SP_RS08280	918		old_locus_tag=SP_1676
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1577022	1577939	-	WP_001281507.1	WP_001281507.1		dihydrodipicolinate synthase family protein			SP_RS08280	918	305	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1578108	1578752	-							SP_RS08285	645		old_locus_tag=SP_1677
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1578108	1578752	-	WP_000057487.1	WP_000057487.1		YesL family protein			SP_RS08285	645	214	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1578810	1579019	-							SP_RS13465	210		
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1578810	1579019	-	WP_000645297.1	WP_000645297.1		hypothetical protein			SP_RS13465	210	69	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1579029	1579373	-							SP_RS08295	345		old_locus_tag=SP_1679
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1579029	1579373	-	WP_000254913.1	WP_000254913.1		hypothetical protein			SP_RS08295	345	114	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1579470	1579922	-							SP_RS08300	453		old_locus_tag=SP_1680
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1579470	1579922	-	WP_000575443.1	WP_000575443.1		YhcH/YjgK/YiaL family protein			SP_RS08300	453	150	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1580194	1581033	-							SP_RS08305	840		old_locus_tag=SP_1681
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1580194	1581033	-	WP_001192007.1	WP_001192007.1		carbohydrate ABC transporter permease			SP_RS08305	840	279	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1581049	1581915	-							SP_RS08310	867		old_locus_tag=SP_1682
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1581049	1581915	-	WP_001821805.1	WP_001821805.1		carbohydrate ABC transporter permease			SP_RS08310	867	288	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1582167	1583495	-							SP_RS08315	1329		old_locus_tag=SP_1683
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1582167	1583495	-	WP_000672121.1	WP_000672121.1		ABC transporter substrate-binding protein			SP_RS08315	1329	442	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1583620	1585137	-							SP_RS08320	1518		old_locus_tag=SP_1684
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1583620	1585137	-	WP_000477445.1	WP_000477445.1		PTS transporter subunit EIIC			SP_RS08320	1518	505	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1585156	1585854	-							SP_RS08325	699		old_locus_tag=SP_1685
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1585156	1585854	-	WP_001135651.1	WP_001135651.1		N-acetylmannosamine-6-phosphate 2-epimerase			SP_RS08325	699	232	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1586028	1587131	-							SP_RS08330	1104		old_locus_tag=SP_1686
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1586028	1587131	-	WP_000241734.1	WP_000241734.1		Gfo/Idh/MocA family protein			SP_RS08330	1104	367	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1587143	1589236	-					nanB		SP_RS08335	2094		old_locus_tag=SP_1687
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1587143	1589236	-	WP_001042179.1	WP_001042179.1		neuraminidase NanB	nanB		SP_RS08335	2094	697	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1589254	1590087	-							SP_RS08340	834		old_locus_tag=SP_1688
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1589254	1590087	-	WP_000730476.1	WP_000730476.1		carbohydrate ABC transporter permease			SP_RS08340	834	277	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1590087	1590971	-							SP_RS08345	885		old_locus_tag=SP_1689
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1590087	1590971	-	WP_000237988.1	WP_000237988.1		carbohydrate ABC transporter permease			SP_RS08345	885	294	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1591050	1592387	-							SP_RS08350	1338		old_locus_tag=SP_1690
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1591050	1592387	-	WP_000738763.1	WP_000738763.1		ABC transporter substrate-binding protein			SP_RS08350	1338	445	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1592406	1592858	-							SP_RS08355	453		old_locus_tag=SP_1691
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1592406	1592858	-	WP_000587470.1	WP_000587470.1		YhcH/YjgK/YiaL family protein			SP_RS08355	453	150	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1593972	1595228	+							SP_RS08360	1257		old_locus_tag=SP_1692
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1593972	1595228	+	WP_000436399.1	WP_000436399.1		ISL3 family transposase			SP_RS08360	1257	418	
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1595296	1598182	-					nanA		SP_RS08365	2887		pseudo;old_locus_tag=SP_1693
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1595296	1598182	-				LPXTG-anchored neuraminidase NanA	nanA		SP_RS08365	2887		pseudo
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1598470	1598697	-							SP_RS08370	228		old_locus_tag=SP_1694
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1598470	1598697	-	WP_000576349.1	WP_000576349.1		hypothetical protein			SP_RS08370	228	75	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1599458	1600438	-							SP_RS08380	981		old_locus_tag=SP_1695
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1599458	1600438	-	WP_000795138.1	WP_000795138.1		acetylxylan esterase			SP_RS08380	981	326	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1600776	1600925	-							SP_RS08385	150		
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1600776	1600925	-	WP_000693531.1	WP_000693531.1		hypothetical protein			SP_RS08385	150	49	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1600953	1602968	-					recG		SP_RS08390	2016		old_locus_tag=SP_1697
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1600953	1602968	-	WP_001048775.1	WP_001048775.1		ATP-dependent DNA helicase RecG	recG		SP_RS08390	2016	671	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1602987	1604090	-					alr		SP_RS08395	1104		old_locus_tag=SP_1698
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1602987	1604090	-	WP_000648075.1	WP_000648075.1		alanine racemase	alr		SP_RS08395	1104	367	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1604080	1604442	-					acpS		SP_RS08400	363		old_locus_tag=SP_1699
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1604080	1604442	-	WP_000635008.1	WP_000635008.1		holo-ACP synthase	acpS		SP_RS08400	363	120	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1604487	1605518	-							SP_RS08405	1032		old_locus_tag=SP_1700
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1604487	1605518	-	WP_000864060.1	WP_000864060.1		3-deoxy-7-phosphoheptulonate synthase			SP_RS08405	1032	343	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1605520	1606551	-							SP_RS08410	1032		old_locus_tag=SP_1701
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1605520	1606551	-	WP_000232209.1	WP_000232209.1		3-deoxy-7-phosphoheptulonate synthase			SP_RS08410	1032	343	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1606632	1609145	-					secA		SP_RS08415	2514		old_locus_tag=SP_1702
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1606632	1609145	-	WP_001274091.1	WP_001274091.1		preprotein translocase subunit SecA	secA		SP_RS08415	2514	837	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1609291	1609578	-							SP_RS08420	288		old_locus_tag=SP_1703
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1609291	1609578	-	WP_000940706.1	WP_000940706.1		hypothetical protein			SP_RS08420	288	95	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1609606	1610238	-							SP_RS08425	633		old_locus_tag=SP_1704
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1609606	1610238	-	WP_001235281.1	WP_001235281.1		ABC transporter ATP-binding protein			SP_RS08425	633	210	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1610242	1610883	-							SP_RS08430	642		old_locus_tag=SP_1705
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1610242	1610883	-	WP_000475781.1	WP_000475781.1		hypothetical protein			SP_RS08430	642	213	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1610876	1611667	-							SP_RS08435	792		old_locus_tag=SP_1706
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1610876	1611667	-	WP_000701260.1	WP_000701260.1		hypothetical protein			SP_RS08435	792	263	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1611852	1612187	-							SP_RS08440	336		old_locus_tag=SP_1707
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1611852	1612187	-	WP_000400505.1	WP_000400505.1		hypothetical protein			SP_RS08440	336	111	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1612327	1612662	-							SP_RS08445	336		old_locus_tag=SP_1708
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1612327	1612662	-	WP_000400493.1	WP_000400493.1		hypothetical protein			SP_RS08445	336	111	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1612751	1614061	-					der		SP_RS08450	1311		old_locus_tag=SP_1709
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1612751	1614061	-	WP_001207696.1	WP_001207696.1		ribosome biogenesis GTPase Der	der		SP_RS08450	1311	436	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1614075	1614788	-							SP_RS08455	714		old_locus_tag=SP_1710
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1614075	1614788	-	WP_000140849.1	WP_000140849.1		NADPH-dependent oxidoreductase			SP_RS08455	714	237	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1614785	1615681	-					dnaI		SP_RS08460	897		old_locus_tag=SP_1711
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1614785	1615681	-	WP_000446534.1	WP_000446534.1		primosomal protein DnaI	dnaI		SP_RS08460	897	298	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1615682	1616851	-							SP_RS08465	1170		old_locus_tag=SP_1712
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1615682	1616851	-	WP_000802400.1	WP_000802400.1		replication initiation and membrane attachment family protein			SP_RS08465	1170	389	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1616852	1617325	-					nrdR		SP_RS08470	474		old_locus_tag=SP_1713
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1616852	1617325	-	WP_001203672.1	WP_001203672.1		transcriptional regulator NrdR	nrdR		SP_RS08470	474	157	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1617465	1617830	+							SP_RS08475	366		old_locus_tag=SP_1714
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1617465	1617830	+	WP_000119153.1	WP_000119153.1		GntR family transcriptional regulator			SP_RS08475	366	121	
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1617835	1618524	+							SP_RS08480	690		partial;pseudo
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1617835	1618524	+				ABC transporter ATP-binding protein			SP_RS08480	690		partial;pseudo
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1618546	1619313	+							SP_RS08485	768		
